DMS_id,best_target,max_pident,qcov_pct,evalue,bitscore,uniform_auroc
NP_036288.2,,0.0,0.0,,0.0,0.5384615384615384
NP_036292.2,,0.0,0.0,,0.0,1.0
NP_036311.3,,0.0,0.0,,0.0,0.9583333333333333
NP_036318.1,,0.0,0.0,,0.0,0.9791666666666666
NP_036320.2,,0.0,0.0,,0.0,
NP_036325.2,,0.0,0.0,,0.0,0.9625
NP_036332.2,,0.0,0.0,,0.0,
NP_036335.1,,0.0,0.0,,0.0,0.9910714285714286
NP_036337.2,,0.0,0.0,,0.0,
NP_036340.1,,0.0,0.0,,0.0,
NP_036342.2,BRCA1_HUMAN_Findlay_2018,36.0655737704918,9.95405819295559,6.682145557704819e-07,21.875633239746094,
NP_036345.2,,0.0,0.0,,0.0,1.0
NP_036348.2,,0.0,0.0,,0.0,
NP_036356.1,RAF1_HUMAN_Zinkus-Boltz_2019,31.53526970954357,19.554848966613672,6.092535735397282e-29,93.95948791503906,0.9558823529411764
NP_036361.1,,0.0,0.0,,0.0,
NP_036375.1,,0.0,0.0,,0.0,
NP_036382.2,RASK_HUMAN_Weng_2022_abundance,57.83783783783784,93.13725490196079,5.036461482341741e-66,215.8876953125,
NP_036407.1,,0.0,0.0,,0.0,
NP_036412.1,,0.0,0.0,,0.0,0.7619047619047619
NP_036413.1,,0.0,0.0,,0.0,1.0
NP_036425.1,SHOC2_HUMAN_Kwon_2022,37.096774193548384,8.72210953346856,1.456288991415027e-09,29.38536834716797,1.0
NP_036442.3,,0.0,0.0,,0.0,
NP_036450.1,,0.0,0.0,,0.0,1.0
NP_036459.1,,0.0,0.0,,0.0,0.9090909090909091
NP_036462.2,,0.0,0.0,,0.0,0.7204545454545455
NP_036470.1,,0.0,0.0,,0.0,
NP_036475.3,,0.0,0.0,,0.0,
NP_036546.2,,0.0,0.0,,0.0,0.9666666666666666
NP_036566.1,,0.0,0.0,,0.0,0.9444444444444444
NP_036579.2,,0.0,0.0,,0.0,
NP_036580.2,,0.0,0.0,,0.0,
NP_036584.1,,0.0,0.0,,0.0,
NP_036595.2,,0.0,0.0,,0.0,
NP_036596.3,,0.0,0.0,,0.0,
NP_036601.2,,0.0,0.0,,0.0,
NP_036602.1,,0.0,0.0,,0.0,
NP_036604.2,,0.0,0.0,,0.0,
NP_036610.2,,0.0,0.0,,0.0,
NP_036611.2,,0.0,0.0,,0.0,1.0
NP_037377.1,,0.0,0.0,,0.0,
NP_037379.1,,0.0,0.0,,0.0,
NP_037383.1,,0.0,0.0,,0.0,
NP_037386.1,SRC_HUMAN_Ahler_2019,31.05263157894737,28.532235939643346,5.086476157869351e-14,45.23786926269531,0.7727272727272727
NP_037451.1,,0.0,0.0,,0.0,
NP_037460.2,,0.0,0.0,,0.0,
NP_037466.3,,0.0,0.0,,0.0,0.9926470588235294
NP_037468.1,,0.0,0.0,,0.0,
NP_037471.2,,0.0,0.0,,0.0,1.0
NP_037514.2,,0.0,0.0,,0.0,0.9
NP_037518.3,CALM1_HUMAN_Weile_2017,27.906976744186046,27.044025157232703,4.61299526415405e-14,45.5656852722168,
NP_037523.2,,0.0,0.0,,0.0,
NP_038202.2,SRBS1_HUMAN_Tsuboyama_2023_2O2W,38.18181818181818,15.804597701149426,4.5386641936304034e-11,36.4500617980957,
NP_038460.4,,0.0,0.0,,0.0,1.0
NP_038472.2,PRKN_HUMAN_Clausen_2023,35.61643835616438,11.698717948717949,2.5169779752724245e-05,16.860445022583008,
NP_038475.2,,0.0,0.0,,0.0,0.5116279069767442
NP_054701.1,,0.0,0.0,,0.0,0.35000000000000003
NP_054706.1,,0.0,0.0,,0.0,
NP_054722.2,,0.0,0.0,,0.0,0.9166666666666666
NP_054728.2,,0.0,0.0,,0.0,0.9264705882352942
NP_054733.2,,0.0,0.0,,0.0,0.9973684210526317
NP_054742.2,,0.0,0.0,,0.0,0.90625
NP_054745.1,,0.0,0.0,,0.0,
NP_054768.2,,0.0,0.0,,0.0,0.9479166666666667
NP_054772.1,,0.0,0.0,,0.0,1.0
NP_054774.2,,0.0,0.0,,0.0,
NP_054799.4,CALM1_HUMAN_Weile_2017,31.48148148148148,7.493540051679587,1.420507857736232e-10,32.82054901123047,0.9215686274509803
NP_054831.2,,0.0,0.0,,0.0,0.9838056680161944
NP_054858.2,SCN5A_HUMAN_Glazer_2019,58.927141713370695,71.18927973199331,0.0,1532.4305419921875,0.9480000000000001
NP_054859.2,,0.0,0.0,,0.0,1.0
NP_055006.1,SCN5A_HUMAN_Glazer_2019,63.71134020618557,51.717171717171716,0.0,1259.4173583984375,0.9118589743589743
NP_055023.2,,0.0,0.0,,0.0,0.88125
NP_055040.2,,0.0,0.0,,0.0,0.9587912087912087
NP_055051.1,,0.0,0.0,,0.0,
NP_055054.1,,0.0,0.0,,0.0,1.0
NP_055059.2,,0.0,0.0,,0.0,1.0
NP_055064.1,PPARG_HUMAN_Majithia_2016,44.85981308411215,26.82926829268293,1.0717983758818196e-27,90.97379302978516,0.9027777777777778
NP_055066.1,,0.0,0.0,,0.0,0.9125000000000001
NP_055067.1,,0.0,0.0,,0.0,1.0
NP_055069.1,,0.0,0.0,,0.0,
NP_055085.1,,0.0,0.0,,0.0,0.9538461538461539
NP_055086.1,,0.0,0.0,,0.0,1.0
NP_055112.2,A4GRB6_PSEAI_Chen_2020,29.702970297029704,39.76377952755906,2.0804116902997956e-05,17.554481506347656,1.0
NP_055120.1,,0.0,0.0,,0.0,
NP_055129.2,,0.0,0.0,,0.0,0.9852941176470588
NP_055134.2,,0.0,0.0,,0.0,0.4642857142857143
NP_055139.4,,0.0,0.0,,0.0,
NP_055147.1,,0.0,0.0,,0.0,
NP_055151.3,,0.0,0.0,,0.0,0.9553571428571428
NP_055177.2,,0.0,0.0,,0.0,1.0
NP_055180.1,,0.0,0.0,,0.0,
NP_055197.2,,0.0,0.0,,0.0,
NP_055199.1,,0.0,0.0,,0.0,1.0
NP_055238.1,,0.0,0.0,,0.0,0.9027777777777778
NP_055282.1,LYAM1_HUMAN_Elazar_2016,32.142857142857146,24.731182795698924,9.324382661292107e-13,41.440425872802734,1.0
NP_055306.1,,0.0,0.0,,0.0,0.65
NP_055331.1,,0.0,0.0,,0.0,1.0
NP_055400.1,,0.0,0.0,,0.0,0.9607843137254901
NP_055414.2,,0.0,0.0,,0.0,
NP_055440.1,,0.0,0.0,,0.0,0.96875
NP_055448.1,,0.0,0.0,,0.0,0.9875
NP_055454.1,,0.0,0.0,,0.0,1.0
NP_055461.1,,0.0,0.0,,0.0,
NP_055472.1,,0.0,0.0,,0.0,
NP_055484.3,,0.0,0.0,,0.0,1.0
NP_055496.2,,0.0,0.0,,0.0,1.0
NP_055509.2,,0.0,0.0,,0.0,1.0
NP_055513.2,,0.0,0.0,,0.0,
NP_055527.1,,0.0,0.0,,0.0,0.9886363636363636
NP_055529.2,,0.0,0.0,,0.0,0.8916666666666667
NP_055543.2,YAP1_HUMAN_Araya_2012,42.42424242424242,2.496217851739788,7.115157923900115e-05,14.194741249084473,0.8666666666666667
NP_055569.1,,0.0,0.0,,0.0,0.6527777777777778
NP_055577.1,,0.0,0.0,,0.0,
NP_055595.2,,0.0,0.0,,0.0,0.9545454545454546
NP_055610.1,,0.0,0.0,,0.0,0.9921153846153846
NP_055612.2,,0.0,0.0,,0.0,
NP_055619.2,,0.0,0.0,,0.0,1.0
NP_055637.2,,0.0,0.0,,0.0,1.0
NP_055660.1,,0.0,0.0,,0.0,
NP_055661.3,,0.0,0.0,,0.0,0.9444444444444445
NP_055689.1,,0.0,0.0,,0.0,1.0
NP_055692.3,,0.0,0.0,,0.0,
NP_055713.1,,0.0,0.0,,0.0,
NP_055723.1,,0.0,0.0,,0.0,
NP_055742.2,TNKS2_HUMAN_Tsuboyama_2023_5JRT,34.04255319148936,4.545454545454546,3.3053603234672157e-06,18.80069923400879,
NP_055744.2,,0.0,0.0,,0.0,1.0
NP_055761.2,,0.0,0.0,,0.0,0.9878240377062057
NP_055771.4,,0.0,0.0,,0.0,0.9642857142857143
NP_055775.2,,0.0,0.0,,0.0,1.0
NP_055782.3,,0.0,0.0,,0.0,1.0
NP_055790.1,MK01_HUMAN_Brenan_2016,31.60621761658031,13.312101910828025,1.6395488885181966e-15,49.223636627197266,1.0
NP_055800.2,,0.0,0.0,,0.0,0.9411764705882353
NP_055805.1,,0.0,0.0,,0.0,
NP_055824.1,DLG4_HUMAN_Faure_2021,48.05194805194805,8.067542213883677,3.8486464074655934e-13,41.95426559448242,
NP_055826.1,,0.0,0.0,,0.0,1.0
NP_055830.1,,0.0,0.0,,0.0,
NP_055840.2,,0.0,0.0,,0.0,0.9433333333333332
NP_055844.2,,0.0,0.0,,0.0,0.9333333333333333
NP_055856.1,,0.0,0.0,,0.0,
NP_055862.1,,0.0,0.0,,0.0,1.0
NP_055884.2,,0.0,0.0,,0.0,
NP_055887.3,,0.0,0.0,,0.0,0.9444444444444444
NP_055891.1,MK01_HUMAN_Brenan_2016,35.98615916955017,63.94422310756972,2.9143215601687666e-40,132.10975646972656,
NP_055908.1,,0.0,0.0,,0.0,
NP_055915.2,,0.0,0.0,,0.0,0.8378378378378378
NP_055917.1,,0.0,0.0,,0.0,0.8333333333333333
NP_055929.1,,0.0,0.0,,0.0,1.0
NP_055940.3,SOX30_HUMAN_Tsuboyama_2023_7JJK,38.59649122807018,3.544776119402985,5.676434769069133e-09,27.614004135131836,0.9214285714285715
NP_055975.1,,0.0,0.0,,0.0,
NP_055981.1,,0.0,0.0,,0.0,0.9722222222222222
NP_056000.1,GRB2_HUMAN_Faure_2021,36.0,9.689922480620156,3.128535375199219e-07,22.940401077270508,0.9871794871794871
NP_056007.1,,0.0,0.0,,0.0,
NP_056028.2,,0.0,0.0,,0.0,
NP_056029.2,TNKS2_HUMAN_Tsuboyama_2023_5JRT,34.78260869565217,6.469760900140647,0.00023563695250907788,13.135740280151367,
NP_056062.1,,0.0,0.0,,0.0,
NP_056080.1,,0.0,0.0,,0.0,0.9618055555555556
NP_056082.2,,0.0,0.0,,0.0,1.0
NP_056085.1,,0.0,0.0,,0.0,
NP_056087.2,,0.0,0.0,,0.0,0.8308823529411764
NP_056089.1,,0.0,0.0,,0.0,
NP_056090.1,,0.0,0.0,,0.0,
NP_056092.2,YAP1_HUMAN_Araya_2012,43.43434343434343,10.366492146596858,2.2443331421417486e-18,59.28988265991211,0.8875
NP_056093.3,EPHB2_HUMAN_Tsuboyama_2023_1F0M,23.728813559322035,4.731355252606255,0.0001985546213327016,12.986781120300293,1.0
NP_056109.1,,0.0,0.0,,0.0,
NP_056110.2,,0.0,0.0,,0.0,0.9629629629629629
NP_056146.1,,0.0,0.0,,0.0,
NP_056150.1,,0.0,0.0,,0.0,0.8884283819628647
NP_056155.1,,0.0,0.0,,0.0,0.9375
NP_056170.2,,0.0,0.0,,0.0,
NP_056201.2,,0.0,0.0,,0.0,0.8333333333333334
NP_056227.2,,0.0,0.0,,0.0,
NP_056240.2,,0.0,0.0,,0.0,1.0
NP_056241.3,,0.0,0.0,,0.0,
NP_056265.2,,0.0,0.0,,0.0,0.6666666666666667
NP_056280.2,,0.0,0.0,,0.0,0.9375
NP_056289.2,,0.0,0.0,,0.0,
NP_056303.3,,0.0,0.0,,0.0,0.5333333333333333
NP_056321.2,,0.0,0.0,,0.0,0.9057971014492754
NP_056346.3,,0.0,0.0,,0.0,0.9313725490196078
NP_056348.2,,0.0,0.0,,0.0,
NP_056372.1,,0.0,0.0,,0.0,1.0
NP_056374.2,,0.0,0.0,,0.0,0.9939792008757525
NP_056375.2,,0.0,0.0,,0.0,0.9861111111111112
NP_056385.1,,0.0,0.0,,0.0,0.875
NP_056451.3,,0.0,0.0,,0.0,
NP_056477.1,,0.0,0.0,,0.0,0.8392857142857143
NP_056480.1,,0.0,0.0,,0.0,
NP_056496.1,,0.0,0.0,,0.0,
NP_056508.2,,0.0,0.0,,0.0,0.9615384615384616
NP_056512.5,,0.0,0.0,,0.0,1.0
NP_056517.1,,0.0,0.0,,0.0,
NP_056536.2,,0.0,0.0,,0.0,1.0
NP_056651.1,,0.0,0.0,,0.0,1.0
NP_056655.3,ILF3_HUMAN_Tsuboyama_2023_2L33,35.0,5.416666666666667,2.8841672091277912e-06,18.915969848632812,1.0
NP_056953.2,PPARG_HUMAN_Majithia_2016,100.0,100.0,0.0,1148.212890625,1.0
NP_056968.1,,0.0,0.0,,0.0,1.0
NP_056979.1,,0.0,0.0,,0.0,0.5555555555555556
NP_056980.2,,0.0,0.0,,0.0,0.8518518518518519
NP_056989.2,,0.0,0.0,,0.0,
NP_056999.2,,0.0,0.0,,0.0,0.8796296296296297
NP_057006.1,,0.0,0.0,,0.0,0.988095238095238
NP_057021.2,,0.0,0.0,,0.0,1.0
NP_057043.1,,0.0,0.0,,0.0,
NP_057049.5,,0.0,0.0,,0.0,
NP_057062.1,RAF1_HUMAN_Zinkus-Boltz_2019,32.69961977186312,32.215568862275454,7.221054984321257e-37,120.70036315917969,0.842391304347826
NP_057075.1,,0.0,0.0,,0.0,
NP_057090.2,,0.0,0.0,,0.0,
NP_057092.2,,0.0,0.0,,0.0,0.8181818181818181
NP_057097.2,,0.0,0.0,,0.0,0.9
NP_057116.2,,0.0,0.0,,0.0,1.0
NP_057118.1,,0.0,0.0,,0.0,
NP_057119.3,,0.0,0.0,,0.0,0.9821428571428572
NP_057122.2,,0.0,0.0,,0.0,
NP_057126.2,,0.0,0.0,,0.0,1.0
NP_057161.1,,0.0,0.0,,0.0,
NP_057182.1,,0.0,0.0,,0.0,
NP_057195.2,,0.0,0.0,,0.0,1.0
NP_057206.2,,0.0,0.0,,0.0,1.0
NP_057240.3,,0.0,0.0,,0.0,
NP_057264.4,,0.0,0.0,,0.0,0.9666666666666667
NP_057272.1,,0.0,0.0,,0.0,
NP_057278.2,,0.0,0.0,,0.0,
NP_057287.2,,0.0,0.0,,0.0,1.0
NP_057288.1,,0.0,0.0,,0.0,0.9285714285714286
NP_057303.2,,0.0,0.0,,0.0,1.0
NP_057331.2,,0.0,0.0,,0.0,
NP_057386.2,,0.0,0.0,,0.0,
NP_057390.1,DNJA1_HUMAN_Tsuboyama_2023_2LO1,55.55555555555556,18.435754189944134,1.4385949517326676e-18,60.7874870300293,
NP_057411.1,,0.0,0.0,,0.0,
NP_057425.3,,0.0,0.0,,0.0,1.0
NP_057444.2,,0.0,0.0,,0.0,
NP_057445.4,,0.0,0.0,,0.0,
NP_057457.1,YAP1_HUMAN_Araya_2012,44.44444444444444,10.869565217391305,1.2713835404202302e-07,24.30782699584961,0.7916666666666666
NP_057485.2,,0.0,0.0,,0.0,
NP_057613.4,,0.0,0.0,,0.0,
NP_057616.2,,0.0,0.0,,0.0,1.0
NP_057623.2,,0.0,0.0,,0.0,
NP_057664.1,,0.0,0.0,,0.0,1.0
NP_057683.1,,0.0,0.0,,0.0,
NP_057688.3,,0.0,0.0,,0.0,1.0
NP_057732.2,PABP_YEAST_Melamed_2013,37.3134328358209,11.683848797250858,1.0741573111066726e-06,21.21567726135254,1.0
NP_057953.1,PITX2_HUMAN_Tsuboyama_2023_2L7M,50.0,6.649616368286446,0.00024359242635258724,14.261077880859375,
NP_058432.1,,0.0,0.0,,0.0,
NP_058515.1,,0.0,0.0,,0.0,1.0
NP_058628.3,NKX31_HUMAN_Tsuboyama_2023_2L9R,39.53488372093023,14.776632302405499,8.143986384340132e-07,22.227005004882812,
NP_058633.2,,0.0,0.0,,0.0,0.4142857142857143
NP_058634.4,,0.0,0.0,,0.0,1.0
NP_058637.1,,0.0,0.0,,0.0,1.0
NP_058648.4,,0.0,0.0,,0.0,0.7903225806451613
NP_058651.3,,0.0,0.0,,0.0,
NP_059129.3,MET_HUMAN_Estevam_2023,30.89430894308943,16.150990099009903,8.76206521716924e-18,56.69163513183594,1.0
NP_059488.2,CP2C9_HUMAN_Amorosi_2021_abundance,28.47380410022779,90.65606361829026,1.0808547581189478e-36,120.3903579711914,
NP_060004.3,,0.0,0.0,,0.0,1.0
NP_060011.1,,0.0,0.0,,0.0,
NP_060017.1,,0.0,0.0,,0.0,0.95
NP_060021.1,,0.0,0.0,,0.0,
NP_060033.3,,0.0,0.0,,0.0,0.8
NP_060035.2,,0.0,0.0,,0.0,0.9791666666666667
NP_060083.1,,0.0,0.0,,0.0,0.9814814814814814
NP_060106.2,,0.0,0.0,,0.0,0.4285714285714286
NP_060111.2,,0.0,0.0,,0.0,0.9888888888888889
NP_060116.2,,0.0,0.0,,0.0,
NP_060119.3,,0.0,0.0,,0.0,
NP_060121.3,GRB2_HUMAN_Faure_2021,43.10344827586207,4.933110367892977,3.159378174262013e-08,25.207792282104492,0.9796296296296296
NP_060124.2,,0.0,0.0,,0.0,0.75
NP_060132.3,,0.0,0.0,,0.0,0.8833333333333333
NP_060141.3,,0.0,0.0,,0.0,1.0
NP_060167.2,,0.0,0.0,,0.0,
NP_060215.4,,0.0,0.0,,0.0,1.0
NP_060221.2,,0.0,0.0,,0.0,
NP_060222.2,,0.0,0.0,,0.0,0.9
NP_060225.4,,0.0,0.0,,0.0,
NP_060247.2,,0.0,0.0,,0.0,
NP_060269.3,,0.0,0.0,,0.0,
NP_060272.3,,0.0,0.0,,0.0,1.0
NP_060277.1,,0.0,0.0,,0.0,0.9230769230769231
NP_060289.2,,0.0,0.0,,0.0,
NP_060297.1,,0.0,0.0,,0.0,
NP_060307.2,,0.0,0.0,,0.0,
NP_060311.1,,0.0,0.0,,0.0,
NP_060319.1,,0.0,0.0,,0.0,
NP_060336.3,,0.0,0.0,,0.0,0.9444444444444444
NP_060342.2,,0.0,0.0,,0.0,
NP_060345.2,,0.0,0.0,,0.0,0.9555555555555556
NP_060352.1,,0.0,0.0,,0.0,0.9363636363636363
NP_060379.2,,0.0,0.0,,0.0,
NP_060399.1,,0.0,0.0,,0.0,
NP_060404.4,,0.0,0.0,,0.0,0.8988095238095237
NP_060420.2,,0.0,0.0,,0.0,0.17307692307692307
NP_060476.2,,0.0,0.0,,0.0,0.9923076923076923
NP_060496.2,,0.0,0.0,,0.0,0.9259259259259259
NP_060521.4,,0.0,0.0,,0.0,1.0
NP_060525.3,,0.0,0.0,,0.0,0.9375
NP_060530.3,,0.0,0.0,,0.0,0.9090909090909091
NP_060545.3,,0.0,0.0,,0.0,0.9047619047619048
NP_060546.2,,0.0,0.0,,0.0,1.0
NP_060547.2,PABP_YEAST_Melamed_2013,31.48148148148148,14.229249011857709,1.3971498467144454e-10,33.9901237487793,0.0
NP_060551.2,,0.0,0.0,,0.0,
NP_060552.4,,0.0,0.0,,0.0,0.8229166666666667
NP_060575.1,,0.0,0.0,,0.0,
NP_060579.3,,0.0,0.0,,0.0,
NP_060586.2,,0.0,0.0,,0.0,0.9166666666666666
NP_060592.2,,0.0,0.0,,0.0,0.9523809523809524
NP_060595.3,,0.0,0.0,,0.0,
NP_060597.4,,0.0,0.0,,0.0,0.92
NP_060599.1,,0.0,0.0,,0.0,1.0
NP_060631.2,,0.0,0.0,,0.0,
NP_060658.3,,0.0,0.0,,0.0,0.9555555555555555
NP_060661.3,,0.0,0.0,,0.0,
NP_060663.2,,0.0,0.0,,0.0,0.9473684210526316
NP_060676.2,,0.0,0.0,,0.0,
NP_060700.2,,0.0,0.0,,0.0,1.0
NP_060733.4,,0.0,0.0,,0.0,0.8285714285714285
NP_060762.3,,0.0,0.0,,0.0,0.8888888888888888
NP_060764.3,,0.0,0.0,,0.0,
NP_060767.2,,0.0,0.0,,0.0,1.0
NP_060789.2,,0.0,0.0,,0.0,
NP_060798.2,,0.0,0.0,,0.0,0.8157894736842105
NP_060814.4,,0.0,0.0,,0.0,1.0
NP_060829.2,,0.0,0.0,,0.0,
NP_060844.2,,0.0,0.0,,0.0,
NP_060859.4,,0.0,0.0,,0.0,
NP_060921.3,,0.0,0.0,,0.0,0.75
NP_060950.3,,0.0,0.0,,0.0,
NP_060956.1,,0.0,0.0,,0.0,1.0
NP_060958.2,,0.0,0.0,,0.0,1.0
NP_061116.5,,0.0,0.0,,0.0,
NP_061154.1,,0.0,0.0,,0.0,1.0
NP_061155.2,,0.0,0.0,,0.0,0.7608695652173914
NP_061169.2,,0.0,0.0,,0.0,
NP_061176.4,,0.0,0.0,,0.0,0.8823529411764706
NP_061336.1,,0.0,0.0,,0.0,1.0
NP_061485.1,RASK_HUMAN_Weng_2022_abundance,46.26865671641791,31.753554502369667,3.1460408297024204e-15,49.892486572265625,1.0
NP_061764.2,,0.0,0.0,,0.0,0.8717948717948718
NP_061850.2,,0.0,0.0,,0.0,
NP_061868.1,,0.0,0.0,,0.0,
NP_061896.1,,0.0,0.0,,0.0,
NP_061905.2,,0.0,0.0,,0.0,1.0
NP_061923.2,,0.0,0.0,,0.0,1.0
NP_061928.4,,0.0,0.0,,0.0,0.6060606060606061
NP_061929.2,,0.0,0.0,,0.0,
NP_061939.3,,0.0,0.0,,0.0,0.5777777777777777
NP_061947.1,,0.0,0.0,,0.0,1.0
NP_061949.3,,0.0,0.0,,0.0,1.0
NP_061950.2,,0.0,0.0,,0.0,1.0
NP_061951.1,,0.0,0.0,,0.0,1.0
NP_061966.1,,0.0,0.0,,0.0,1.0
NP_061971.3,KCNH2_HUMAN_Kozek_2020,22.89416846652268,58.590852904820764,1.2708706221231392e-21,70.03689575195312,0.8333333333333334
NP_061982.3,,0.0,0.0,,0.0,0.9776785714285714
NP_063916.1,,0.0,0.0,,0.0,0.9354838709677419
NP_063938.1,CP2C9_HUMAN_Amorosi_2021_abundance,26.470588235294116,41.9921875,1.1509729924357426e-18,60.75796890258789,0.85
NP_063940.1,,0.0,0.0,,0.0,
NP_063945.2,,0.0,0.0,,0.0,0.9907407407407407
NP_064425.2,,0.0,0.0,,0.0,1.0
NP_064445.2,OPSD_HUMAN_Wan_2019,44.37689969604863,90.38461538461539,4.054137591279992e-92,302.6664123535156,
NP_064450.3,,0.0,0.0,,0.0,1.0
NP_064502.9,,0.0,0.0,,0.0,0.8
NP_064543.3,,0.0,0.0,,0.0,
NP_064551.3,,0.0,0.0,,0.0,0.9650349650349651
NP_064569.3,,0.0,0.0,,0.0,
NP_064576.1,,0.0,0.0,,0.0,
NP_064608.2,,0.0,0.0,,0.0,1.0
NP_064612.2,,0.0,0.0,,0.0,
NP_064632.2,,0.0,0.0,,0.0,1.0
NP_064716.2,,0.0,0.0,,0.0,1.0
NP_065069.1,,0.0,0.0,,0.0,
NP_065071.1,,0.0,0.0,,0.0,0.8285714285714285
NP_065094.3,CBPA2_HUMAN_Tsuboyama_2023_1O6X,31.884057971014492,16.704805491990847,2.4123171988925954e-06,20.172264099121094,
NP_065098.1,,0.0,0.0,,0.0,
NP_065099.3,,0.0,0.0,,0.0,0.890625
NP_065107.1,,0.0,0.0,,0.0,
NP_065109.1,,0.0,0.0,,0.0,1.0
NP_065114.3,,0.0,0.0,,0.0,
NP_065134.1,,0.0,0.0,,0.0,
NP_065166.2,,0.0,0.0,,0.0,1.0
NP_065168.2,,0.0,0.0,,0.0,1.0
NP_065390.1,,0.0,0.0,,0.0,0.8333333333333334
NP_065394.1,,0.0,0.0,,0.0,
NP_065434.1,RAF1_HUMAN_Zinkus-Boltz_2019,31.553398058252426,41.8848167539267,9.162282299837643e-08,24.57278823852539,0.942857142857143
NP_065682.2,,0.0,0.0,,0.0,1.0
NP_065683.2,,0.0,0.0,,0.0,1.0
NP_065685.1,,0.0,0.0,,0.0,
NP_065689.1,,0.0,0.0,,0.0,1.0
NP_065690.2,ERBB2_HUMAN_Elazar_2016,31.182795698924732,37.244897959183675,1.2665909800914582e-20,67.12106323242188,1.0
NP_065712.1,AICDA_HUMAN_Gajula_2014_3cycles,100.0,100.0,2.849942804975867e-142,464.85833740234375,1.0
NP_065731.3,,0.0,0.0,,0.0,1.0
NP_065737.2,,0.0,0.0,,0.0,0.9523809523809524
NP_065750.1,,0.0,0.0,,0.0,0.8095238095238095
NP_065753.2,,0.0,0.0,,0.0,
NP_065770.1,,0.0,0.0,,0.0,1.0
NP_065793.1,,0.0,0.0,,0.0,1.0
NP_065796.2,,0.0,0.0,,0.0,0.902834008097166
NP_065811.1,YAP1_HUMAN_Araya_2012,32.69230769230769,3.435114503816794,3.6378227460216725e-06,18.24551010131836,0.9710930442637759
NP_065822.2,,0.0,0.0,,0.0,
NP_065825.1,HECD1_HUMAN_Tsuboyama_2023_3DKM,47.540983606557376,6.6600397614314115,1.0948310727867722e-11,36.933128356933594,
NP_065842.1,RAF1_HUMAN_Zinkus-Boltz_2019,31.70731707317073,25.074925074925076,5.0614293316014725e-28,91.24512481689453,
NP_065851.1,,0.0,0.0,,0.0,
NP_065857.1,,0.0,0.0,,0.0,
NP_065873.2,,0.0,0.0,,0.0,0.9398489314664702
NP_065875.3,,0.0,0.0,,0.0,1.0
NP_065970.2,,0.0,0.0,,0.0,0.9772727272727273
NP_065979.1,,0.0,0.0,,0.0,0.9500000000000001
NP_065995.1,,0.0,0.0,,0.0,1.0
NP_066005.2,,0.0,0.0,,0.0,0.6333333333333333
NP_066124.1,ERBB2_HUMAN_Elazar_2016,38.775510204081634,28.63554757630162,7.028937950620117e-54,176.67726135253906,0.9890873015873016
NP_066264.4,,0.0,0.0,,0.0,0.9566666666666667
NP_066268.1,,0.0,0.0,,0.0,0.9613970588235294
NP_066269.1,,0.0,0.0,,0.0,
NP_066279.2,,0.0,0.0,,0.0,
NP_066287.2,SCN5A_HUMAN_Glazer_2019,65.83592938733126,50.92269326683292,0.0,1297.177734375,0.9802969208211144
NP_066288.2,,0.0,0.0,,0.0,0.9976851851851852
NP_066360.1,,0.0,0.0,,0.0,0.71875
NP_066382.1,,0.0,0.0,,0.0,
NP_066545.3,,0.0,0.0,,0.0,
NP_066550.2,KCNH2_HUMAN_Kozek_2020,28.275862068965516,50.44943820224719,2.657211090603772e-43,141.8998260498047,0.954017857142857
NP_066552.2,,0.0,0.0,,0.0,
NP_066566.3,,0.0,0.0,,0.0,
NP_066918.2,,0.0,0.0,,0.0,0.8888888888888888
NP_066925.1,A4_HUMAN_Seuma_2022,51.785714285714285,22.22222222222222,1.4849577015856134e-17,57.553340911865234,1.0
NP_066956.1,,0.0,0.0,,0.0,
NP_066963.2,,0.0,0.0,,0.0,0.8951612903225806
NP_066970.3,,0.0,0.0,,0.0,
NP_066973.2,DLG4_HUMAN_Faure_2021,36.04651162790697,8.085501858736059,3.6206159632432884e-10,32.17638397216797,
NP_067032.3,,0.0,0.0,,0.0,0.9375
NP_067045.1,,0.0,0.0,,0.0,0.9523809523809524
NP_067063.1,,0.0,0.0,,0.0,0.19999999999999996
NP_067628.1,,0.0,0.0,,0.0,
NP_067632.2,,0.0,0.0,,0.0,
NP_067638.3,,0.0,0.0,,0.0,0.7768595041322315
NP_067641.2,,0.0,0.0,,0.0,0.7666666666666666
NP_067642.1,,0.0,0.0,,0.0,1.0
NP_068369.1,,0.0,0.0,,0.0,
NP_068380.3,,0.0,0.0,,0.0,
NP_068556.2,,0.0,0.0,,0.0,1.0
NP_068587.1,,0.0,0.0,,0.0,
NP_068602.2,Q837P4_ENTFA_Meier_2023,26.881720430107528,13.596491228070176,0.0009535173124129846,10.87353801727295,0.86
NP_068603.4,,0.0,0.0,,0.0,
NP_068657.1,,0.0,0.0,,0.0,0.8555555555555555
NP_068711.1,,0.0,0.0,,0.0,0.9517463235294117
NP_068712.1,,0.0,0.0,,0.0,0.9803921568627451
NP_068741.1,,0.0,0.0,,0.0,1.0
NP_068745.2,PITX2_HUMAN_Tsuboyama_2023_2L7M,67.3076923076923,12.652068126520682,1.743116323701342e-20,67.15443420410156,1.0
NP_068758.3,,0.0,0.0,,0.0,
NP_068761.4,,0.0,0.0,,0.0,0.65
NP_068770.2,,0.0,0.0,,0.0,
